764.3866666666667,769,764,5,0.6238222222222223,NonHuman
764.32,767,764,3,0.32426666666666665,NonHuman
764.3933333333333,769,764,5,0.5719555555555554,NonHuman
764.28,767,764,3,0.26826666666666665,NonHuman
764.3933333333333,771,764,7,0.7452888888888888,NonHuman
764.3666666666667,767,764,3,0.3255555555555556,NonHuman
764.44,768,764,4,0.5797333333333332,NonHuman
764.32,769,764,5,0.48426666666666657,NonHuman
764.3266666666667,767,764,3,0.4066222222222222,NonHuman
764.4733333333334,772,764,8,0.9826222222222221,NonHuman
764.4666666666667,768,764,4,0.3822222222222222,clear
764.52,771,764,7,0.6229333333333332,clear
764.4933333333333,766,764,2,0.3432888888888889,clear
764.4933333333333,771,764,7,1.0232888888888887,clear
764.4666666666667,770,764,6,0.7022222222222224,clear
764.58,770,764,6,0.6035999999999999,clear
764.46,771,764,7,0.7684,clear
764.3666666666667,767,764,3,0.3255555555555556,clear
764.0,764,764,0,0.0,NoObject
764.0,764,764,0,0.0,NoObject
764.0,764,764,0,0.0,NoObject
764.0,764,764,0,0.0,NoObject
764.0,764,764,0,0.0,NoObject
724.14,765,7,758,28974.307066666664,NoObject
717.3733333333333,765,7,758,30962.700622222226,NoObject
764.2533333333333,767,764,3,0.3091555555555555,NoObject
764.32,768,764,4,0.3776,NoObject
764.68,770,764,6,1.1109333333333333,NoObject
764.36,767,764,3,0.37706666666666666,NoObject
764.36,768,764,4,0.3904000000000001,NoObject
764.48,768,764,4,0.5429333333333333,NoObject
764.42,769,764,5,0.45693333333333336,NoObject
764.6,770,764,6,0.7200000000000002,NoObject
764.58,771,764,7,0.6702666666666668,NoObject
764.6266666666667,770,764,6,0.9939555555555556,NoObject
764.5333333333333,769,764,5,0.5155555555555554,NoObject
764.56,768,764,4,0.43306666666666654,NoObject
764.5933333333334,770,764,6,0.7079555555555553,NoObject
764.5466666666666,770,764,6,0.5411555555555556,NoObject
764.4733333333334,769,764,5,0.4892888888888889,NoObject
764.56,770,764,6,0.5397333333333333,NoObject
764.6866666666666,769,764,5,0.5351555555555556,NoObject
764.7466666666667,768,764,4,0.4958222222222222,NoObject
764.7333333333333,771,763,8,1.155555555555556,NoObject
764.56,768,764,4,0.5130666666666667,NoObject
764.5933333333334,768,764,4,0.5079555555555556,NoObject
764.62,771,764,7,0.7689333333333335,NoObject
764.5133333333333,767,764,3,0.3298222222222223,NoObject
764.5266666666666,772,764,8,1.0226222222222225,NoObject
764.6666666666666,771,764,7,1.2088888888888891,NoObject
764.5666666666667,767,764,3,0.37888888888888883,NoObject
764.6066666666667,769,764,5,0.6252888888888888,NoObject
764.68,769,764,5,0.6842666666666666,NoObject
764.52,767,764,3,0.40959999999999996,NoObject
764.5466666666666,769,764,5,0.5678222222222223,NoObject
764.4133333333333,767,764,3,0.33582222222222224,NoObject
764.62,771,764,7,1.2622666666666664,NoObject
764.4333333333333,769,764,5,0.47222222222222227,NoObject
764.56,770,764,6,0.9397333333333332,NoObject
764.4066666666666,771,764,7,0.6012888888888887,NoObject
764.56,770,764,6,0.7263999999999999,NoObject
764.4533333333334,769,764,5,0.634488888888889,NoObject
764.5666666666667,771,764,7,1.0322222222222224,NoObject
764.5133333333333,769,764,5,0.596488888888889,NoObject
764.48,767,764,3,0.3562666666666667,NoObject
764.5466666666666,769,764,5,0.5811555555555556,NoObject
